cause	effect	linear	quad
ACA1	YDL129W	-9.08523645141e-5	0
ACA1	YDL211C	-7.38862491704e-5	0
ACA1	YDL218W	2.30026321258e-5	0
ACA1	YDL241W	-3.02657275399e-4	0
ACA1	YDR089W	-5.29465401721e-5	0
ACA1	YDR338C	-4.71938219897e-5	0
ACA1	YEF1	-3.746525687e-5	0
ACA1	YER186C	-4.96307509394e-5	0
ACA1	YER188W	-1.72326349485e-4	0
ACA1	YGP1	2.02386863183e-4	0
ACA1	YGR035C	-1.62675980367e-4	0
ACA1	YGR066C	0.00186500278264	0
ACA1	YGR151C	-4.87521938081e-5	0
ACA1	YGR153W	-5.13171258843e-5	0
ACA1	YGR250C	-5.48240629137e-5	0
ACA1	YHB1	-7.58735536832e-5	0
ACA1	YHI9	4.45062261248e-5	0
ACA1	YHL044W	1.2610906826e-4	0
ACA1	YHR127W	-2.37938690587e-5	0
ACA1	YHR213W	3.91967561576e-4	0
ACA1	YIR035C	9.17601382894e-5	0
ACA1	YJL043W	-4.1911722787e-5	0
ACA1	YJL118W	-7.42014591132e-5	0
ACA1	YJL218W	9.03101560473e-4	0
ACA1	YJR012C	-6.95055986381e-5	0
ACA1	YJR030C	-1.18491213469e-4	0
ACA1	YJR061W	3.38594962312e-5	0
ACA1	YLL054C	-1.40277149231e-4	0
ACA1	YLR001C	-8.63906934644e-5	0
ACA1	YLR042C	6.31795743069e-4	0
ACA1	YLR053C	-1.1720253023e-4	0
ACA1	YLR108C	3.55945432506e-4	0
ACA1	YLR112W	-4.20791601672e-5	0
ACA1	YLR125W	-2.00086523396e-5	0
ACA1	YLR149C	4.52247703341e-5	0
ACA1	YLR177W	-1.08601819317e-4	0
ACA1	YLR460C	-6.18786470341e-5	0
ACA1	YML131W	3.44243397092e-5	0
ACA1	YMR122W-A	2.52857103084e-4	0
ACA1	YMR144W	-1.77127854012e-4	0
ACA1	YMR196W	-8.7636177056e-5	0
ACA1	YMR206W	2.26186182778e-4	0
ACA1	YMR262W	-5.7791806569e-5	0
ACA1	YMR279C	-1.78972273282e-4	0
ACA1	YMR304C-A	-4.10161481638e-5	0
ACA1	YMR315W	-1.87194321237e-5	0
ACA1	YMR317W	1.32727552419e-4	0
ACA1	YNL108C	9.34881126175e-5	0
ACA1	YNL144C	-2.60309466989e-4	0
ACA1	YNL193W	5.19264244646e-5	0
ACA1	YNL194C	1.61093568431e-4	0
ACA1	YNL195C	9.79393987498e-5	0
ACA1	YNL200C	-2.82209868336e-5	0
ACA1	YNR014W	2.23095255844e-4	0
ACA1	YNR065C	-7.23695533875e-5	0
ACA1	YNR068C	-1.53025173429e-4	0
ACA1	YNR071C	-1.04927314287e-4	0
ACA1	YOR114W	-1.52641806388e-4	0
ACA1	YOR203W	-1.0109355259e-4	0
ACA1	YOR318C	-1.19796416428e-4	0
ACA1	YOX1	-2.10914766472e-4	0
ACA1	YPK3	-4.82411437281e-5	0
ACA1	YPS3	-1.29239366045e-4	0
ACA1	YSR3	-2.89190366499e-5	0
ACA1	YTP1	-4.20291534191e-5	0
ACA1	ZDS2	-3.39995176269e-5	0
ACA1	ZEO1	-2.55355632381e-5	0
ACA1	ZPS1	4.81483923424e-4	0
ACA1	ZTA1	-4.62249526142e-5	0
ACE2	AAD10	-1.72038704465e-5	0
ACE2	ACA1	4.08720806853e-6	0
ACE2	ACM1	-1.08356114626e-5	0
ACE2	ACS1	1.02150558345e-5	0
ACE2	ACS2	1.41422757689e-4	0
ACE2	ADD37	1.69168798464e-4	0
ACE2	AIF1	2.27292823652e-5	0
ACE2	AIM34	-4.46998687275e-7	-9.04064969905e-5
ACE2	AIM44	3.7079868749e-4	0
ACE2	ALD6	1.32383206937e-4	0
ACE2	ALG14	-2.32548990401e-5	0
ACE2	ALK1	-4.58591124611e-5	-8.90532879091e-7
ACE2	ALP1	1.59217966724e-4	0
ACE2	ALT2	2.75943013175e-5	0
ACE2	AMN1	0.00467036009642	0
ACE2	AQR1	2.25390237145e-4	0
ACE2	AQY2	-1.37559742647e-4	0
ACE2	ARE1	4.57864413318e-5	0
ACE2	ARG1	-2.17815824362e-5	0
ACE2	ARG4	-1.26649756988e-5	0
ACE2	ARN2	1.28837984258e-4	0
ACE2	ASH1	4.19454712555e-4	0
ACE2	ASN1	3.32822084329e-5	0
ACE2	ASP3-1	-1.10859201409e-4	0
ACE2	ASP3-2	-1.58475389788e-4	0
ACE2	ASP3-3	-1.79068424209e-4	0
ACE2	ASP3-4	-1.6025944814e-4	0
ACE2	ATF2	-4.72949681499e-5	0
ACE2	ATO2	8.24829503948e-5	0
ACE2	ATO3	8.05133964914e-6	0
ACE2	AUS1	8.0916450508e-6	0
ACE2	AXL2	-7.05768738053e-5	-1.35696733093e-5
ACE2	BAP3	4.87138055317e-4	0
ACE2	BDF1	1.06891825052e-4	0
ACE2	BNA4	-2.64644278127e-5	0
ACE2	BNI4	-9.81831233066e-6	0
ACE2	BUD4	0	-2.67966907043e-5
ACE2	BUD8	-1.31904416935e-6	-2.68214649941e-8
ACE2	BUD9	0.0014189028758	0
ACE2	CDC45	-1.16174738659e-4	0
ACE2	CDC5	-1.38285654913e-5	-6.72809932276e-7
ACE2	CET1	7.47852180954e-5	0
ACE2	CHA1	-5.42554637274e-5	0
ACE2	CHS2	-5.65700204506e-5	-2.99132865017e-7
ACE2	CHS7	0	-1.84944040084e-5
ACE2	CIK1	0	-2.56206273342e-5
ACE2	CIN2	-1.43208745776e-5	0
ACE2	CIP1	-4.24156839541e-5	0
ACE2	CIS3	-2.28165826086e-5	-1.44259130739e-5
ACE2	CLB1	-1.02591638102e-4	0
ACE2	CLB2	-4.08327506393e-6	0
ACE2	CLB3	-2.26926508278e-5	0
ACE2	CLB6	-1.64301429876e-4	-7.01507163385e-5
ACE2	CLP1	6.52583910213e-5	0
ACE2	COG4	2.80550621387e-4	0
ACE2	COT1	5.03468538168e-4	0
ACE2	CPS1	1.68032752735e-5	0
ACE2	CTR1	-4.44003963063e-5	0
ACE2	CTR3	5.25286031998e-5	0
ACE2	CTS1	0.00279457549352	0
ACE2	CUE4	0	-3.77532540836e-5
ACE2	CUP9	-7.89497456942e-5	-1.35900599133e-6
ACE2	CYC1	-9.31552404312e-5	0
ACE2	CYK3	2.55944653634e-4	0
ACE2	DAL3	1.62575356853e-4	0
ACE2	DAL5	6.68179064444e-6	0
ACE2	DAL7	2.60184293094e-5	0
ACE2	DIA1	-6.73589031055e-5	0
ACE2	DIG2	0	-3.91010745585e-5
ACE2	DPB2	-2.18438899398e-5	0
ACE2	DSD1	-1.78320383232e-5	0
ACE2	DSE1	0.0102451998906	0
ACE2	DSE2	0.00305460687993	0
ACE2	DSE3	0.00251079045414	0
ACE2	DSE4	0.00255909964244	0
ACE2	DUN1	-7.38245053918e-5	-8.59672629352e-5
ACE2	DUR3	2.78378717818e-5	0
ACE2	ECL1	-4.63009705365e-5	0
ACE2	EDS1	1.31972992195e-4	0
ACE2	EFM6	-5.26462977962e-5	-2.16327836871e-6
ACE2	EGT2	0.00101893136996	0
ACE2	ELG1	-2.64854997167e-5	0
ACE2	EMC3	6.03900784971e-5	0
ACE2	ERG5	-4.60197438621e-5	0
ACE2	ESC8	-5.45832296582e-5	-7.6630475213e-5
ACE2	ESF2	8.68771577296e-5	0
ACE2	EXG1	2.26446101642e-4	0
ACE2	EXG2	-9.37390573791e-6	0
ACE2	FAA3	3.34081931157e-4	0
ACE2	FAA4	1.04813144537e-4	0
ACE2	FBP1	2.72073121056e-4	0
ACE2	FIR1	0	-1.17986275012e-5
ACE2	FLO5	-3.91373191461e-5	-6.34136453742e-8
ACE2	FMP48	-9.68012522504e-5	0
ACE2	FRE3	6.50677697478e-5	0
ACE2	FTR1	1.41279804342e-4	0
ACE2	FUR4	-8.97613763411e-5	-4.5597132317e-7
ACE2	GAS3	0	-2.45380611101e-5
ACE2	GAT1	3.14222274186e-4	0
ACE2	GIN4	-2.30633420984e-5	0
ACE2	GPD1	-5.07610721705e-5	-3.03469970425e-5
ACE2	GPP1	-2.04547575296e-5	0
ACE2	GPX2	1.83301685836e-4	0
ACE2	GRE2	-4.08488909324e-5	0
ACE2	GSY2	4.3537475951e-4	0
ACE2	GTT3	0	-4.24445999514e-5
ACE2	HCM1	-3.52251530869e-5	0
ACE2	HEM12	6.54141770034e-5	0
ACE2	HES1	-6.66936020246e-5	-1.3579963048e-7
ACE2	HLR1	-1.13120188284e-4	0
ACE2	HMS1	1.74821157807e-5	0
ACE2	HMS2	0.00103234803101	0
ACE2	HMX1	-8.32284269032e-5	0
ACE2	HO	-1.03323077948e-4	0
ACE2	HXT2	-1.51259902625e-4	0
ACE2	HXT3	-1.47422890132e-4	0
ACE2	ICL1	4.40977311941e-5	0
ACE2	IES6	5.60742328551e-5	0
ACE2	INO1	-5.11152777703e-6	0
ACE2	INP2	-1.29150175524e-5	-1.17184270259e-5
ACE2	IRR1	-3.81133247369e-5	-2.86239061496e-5
ACE2	ISC1	2.29815050882e-4	0
ACE2	ISR1	4.84257184112e-4	0
ACE2	IZH3	-1.2869286288e-6	-7.45599026156e-6
ACE2	KAP95	8.29234486222e-6	0
ACE2	KCC4	-8.45869095953e-5	0
ACE2	KNH1	-8.84372784781e-5	0
ACE2	KRE2	1.88199594808e-5	0
ACE2	KTR2	-9.0668112199e-5	-8.20156832525e-7
ACE2	LAC1	3.68016341575e-4	0
ACE2	LAP3	1.171723717e-6	0
ACE2	LEU4	1.06949782864e-5	0
ACE2	LSC1	5.81082714705e-6	0
ACE2	MCD1	-6.5390060433e-5	-6.45310930043e-5
ACE2	MDG1	8.53590316378e-5	0
ACE2	MEP3	1.95498216113e-4	0
ACE2	MHP1	7.34952195251e-5	0
ACE2	MIG1	3.15440573751e-4	0
ACE2	MIG2	-1.01673503084e-4	-1.51123879327e-6
ACE2	MNN1	-7.60095043103e-5	-9.84966894727e-6
ACE2	MRPS28	3.78825256516e-5	0
ACE2	MRS1	6.26657974233e-5	0
ACE2	MSA2	-1.49194484056e-4	0
ACE2	MSB2	-8.84021345214e-6	0
ACE2	MTE1	1.50404146566e-4	0
ACE2	MTG2	9.50354175458e-5	0
ACE2	MTH1	-3.28581927182e-5	0
ACE2	MTL1	6.89972830346e-5	0
ACE2	NCA3	-1.79077576288e-4	0
ACE2	NCB2	1.16510223222e-4	0
ACE2	NCP1	2.64983622548e-5	0
ACE2	NIS1	7.49281047517e-4	0
ACE2	NRM1	-9.75050551063e-5	-4.5951847558e-5
ACE2	ODC1	4.38081711721e-5	0
ACE2	OPT1	-4.49688041327e-5	0
ACE2	OSW7	6.78568718901e-5	0
ACE2	OXA1	3.52489545298e-4	0
ACE2	OYE3	1.53618047176e-5	0
ACE2	PBI1	-6.40113763476e-5	0
ACE2	PCL2	4.23285088095e-4	0
ACE2	PCL5	-4.91901312271e-6	0
ACE2	PCL9	5.61016706712e-4	0
ACE2	PDE1	-3.46200114297e-5	0
ACE2	PDH1	-4.56527312864e-5	0
ACE2	PHM6	-1.09637337672e-5	0
ACE2	PHM8	-1.00075398943e-6	0
ACE2	PHO8	2.98363029645e-4	0
ACE2	PLB2	-3.75677579703e-5	-1.33044743909e-5
ACE2	PLM2	-6.60099339814e-5	-4.27203169733e-5
ACE2	PMS1	-1.08612359955e-4	-1.66406246634e-5
ACE2	POG1	-6.26147235478e-5	-8.54335960017e-5
ACE2	POL12	-2.07565258265e-5	0
ACE2	POL30	-1.27947747522e-4	-4.25446159958e-5
ACE2	PRI2	-5.26036347529e-5	-2.05282049668e-6
ACE2	PRY2	-3.29764222993e-5	0
ACE2	PRY3	0.00153437995175	0
ACE2	PSA1	5.17277617716e-4	0
ACE2	PTR2	-7.08663564687e-5	0
ACE2	PUT1	-8.22460507605e-5	0
ACE2	PUT2	-1.12575624021e-4	0
ACE2	RAD53	-2.16612336697e-5	0
ACE2	RAX1	2.70052325694e-4	0
ACE2	RDH54	-4.52818077884e-5	-9.52245503778e-6
ACE2	REE1	-4.94951962772e-5	0
ACE2	RFA1	-4.00402384615e-5	-2.78865267515e-5
ACE2	RFA2	-2.52101351093e-5	0
ACE2	RFA3	-3.65244652072e-5	-1.19608879555e-7
ACE2	RGI1	2.97768043649e-4	0
ACE2	RGS2	-2.79190007358e-5	-1.06522246896e-7
ACE2	RIB1	1.07500058575e-4	0
ACE2	RME1	8.23896355914e-4	0
ACE2	RNH201	-2.85652936106e-5	0
ACE2	RNR1	-1.3343701038e-4	-8.60209657086e-5
ACE2	RPI1	-7.44568761651e-5	0
ACE2	RPM2	-7.29455920242e-5	-1.51202532225e-5
ACE2	RSF2	7.39010854437e-5	0
ACE2	RTS3	1.10469311105e-4	0
ACE2	RTT107	-3.47713065855e-5	0
ACE2	SAG1	-1.04304393542e-4	-4.07646007362e-6
ACE2	SAP4	3.81140461896e-4	0
ACE2	SCJ1	1.67337613441e-5	0
ACE2	SCW10	-5.43396453047e-5	0
ACE2	SCW11	0.00601709333493	0
ACE2	SED1	-2.58516685088e-5	0
ACE2	SEN34	-8.65306267813e-5	-1.85609983854e-7
ACE2	SET6	-8.98199066778e-5	0
ACE2	SFC1	1.31656891882e-4	0
ACE2	SFG1	-9.38231669952e-5	0
ACE2	SHC1	2.21319392899e-5	0
ACE2	SIC1	7.44514526006e-4	0
ACE2	SIT4	6.76909803439e-5	0
ACE2	SIW14	1.3185321807e-4	0
ACE2	SKP2	4.9163702806e-5	0
ACE2	SKS1	-6.98908274915e-6	0
ACE2	SLD2	-6.34574695957e-5	-7.25555909028e-7
ACE2	SLI15	0	-7.37890299613e-5
ACE2	SMC3	-6.35839196515e-5	-6.10355503222e-5
ACE2	SML1	0	-1.27164756727e-5
ACE2	SNA3	-1.72202217432e-5	-4.13049242138e-6
ACE2	SPO16	0	-8.62450294543e-5
ACE2	SPS4	-1.11740628763e-4	0
ACE2	SPT21	-2.05619387684e-5	0
ACE2	SRD1	-3.01866346466e-5	0
ACE2	SRY1	5.05101296247e-5	0
ACE2	SSO1	1.19506126967e-4	0
ACE2	SSO2	8.63577448781e-5	0
ACE2	STP4	-1.27267034959e-4	0
ACE2	SUN4	0.00159176524676	0
ACE2	SVS1	-3.30070817206e-5	0
ACE2	SWI5	0	-1.07916744525e-6
ACE2	TDA6	-1.61609004319e-4	-7.81701604401e-5
ACE2	TGS1	2.0199738139e-4	0
ACE2	THI74	4.45068547806e-6	0
ACE2	THO1	1.24008616495e-4	0
ACE2	TMA10	-3.83884309758e-5	0
ACE2	TOF1	-4.54922254438e-5	-2.50554336249e-5
ACE2	TOF2	-3.53519486427e-5	-3.08641688434e-6
ACE2	TOM71	7.97701628792e-5	0
ACE2	TOP1	6.71820532787e-5	0
ACE2	TOS1	9.68308159282e-5	0
ACE2	TOS2	-3.3042529915e-5	0
ACE2	TOS4	-8.76261590662e-5	-9.15267034975e-5
ACE2	TPO2	-1.43987631072e-4	0
ACE2	TRP4	5.00970202195e-5	0
ACE2	TRR1	3.98330559602e-5	0
ACE2	UGA3	6.35952675738e-5	0
ACE2	UGA4	7.53739317251e-6	0
ACE2	VCX1	7.69157935558e-5	0
ACE2	VIK1	-3.52491788853e-5	0
ACE2	WTM1	5.25362665178e-6	0
ACE2	YAL037W	-1.32498356263e-5	0
ACE2	YBR012C	-1.23886223212e-4	-2.60172692021e-5
ACE2	YCS4	-2.78500247245e-5	-8.54008906504e-7
ACE2	YCT1	-8.2077603944e-5	0
ACE2	YDL211C	-1.87881584377e-5	0
ACE2	YDR132C	5.47108215992e-5	0
ACE2	YEH1	-1.14329423596e-4	0
ACE2	YEL073C	0	-1.72074754212e-5
ACE2	YER039C-A	3.73318520966e-5	0
ACE2	YER152C	2.72355765763e-4	0
ACE2	YGP1	-5.72642809618e-5	0
ACE2	YGR149W	4.52937797338e-4	0
ACE2	YGR151C	-3.0580828128e-5	0
ACE2	YHB1	1.22886169554e-4	0
ACE2	YHP1	-4.74011514659e-5	0
ACE2	YHR033W	-5.73489786683e-5	-1.06587413357e-5
ACE2	YHR078W	5.26439772058e-5	0
ACE2	YJL043W	4.65175658293e-5	0
ACE2	YJL118W	-1.54286771313e-5	-1.01805409704e-5
ACE2	YJL218W	-6.0097967514e-5	0
ACE2	YJR030C	-1.24634086032e-4	0
ACE2	YLL053C	-1.69822167012e-4	0
ACE2	YLL056C	6.83181122829e-5	0
ACE2	YLR042C	-4.67819184258e-5	0
ACE2	YLR108C	-1.45738991927e-4	0
ACE2	YMR007W	-3.96331903019e-5	0
ACE2	YMR085W	1.16567965261e-4	0
ACE2	YMR122W-A	2.35035167087e-4	0
ACE2	YMR144W	0	-5.810918431e-5
ACE2	YMR279C	-1.56806828516e-4	-5.28443479807e-5
ACE2	YMR304C-A	-5.34453683766e-5	0
ACE2	YNL046W	2.15734219364e-4	0
ACE2	YOR342C	4.20340706221e-4	0
ACE2	YOX1	-1.18204788151e-4	-2.41025741941e-5
ACE2	YPK1	0	-1.3435159162e-5
ACE2	YPR011C	5.19501232956e-5	0
ACE2	YPS1	-3.08964038828e-5	0
ACE2	YRB30	2.09480906968e-5	0
ACE2	YRO2	-6.68302073026e-5	0
ACE2	YSP3	1.53622114832e-6	0
ACE2	ZEO1	1.82515533262e-4	0
ACE2	ZRT2	-1.03749569202e-4	-3.36177468717e-4
ACH1	ARG1	2.08339087526e-4	0
ACH1	DUR3	2.88683045058e-4	0
ACO1	ARG1	-6.9587855102e-5	0
ACO1	ARG4	2.236621931e-4	0
ACO1	ARG5,6	1.42850538371e-4	0
ACO1	ARG7	2.32130515749e-4	0
ACO1	ASN1	1.24492057647e-4	0
ACO1	CPA2	3.95687184882e-4	0
ACO1	DAL1	3.43729929898e-5	0
ACO1	DUR3	0.00100461420384	0
ACO1	GGC1	1.37777881649e-4	0
ACO1	IRC7	9.47533186721e-5	0
ACO1	PCL5	0.00138511278547	0
ACO1	RTC2	1.72121271078e-4	0
ACO1	SSU1	1.48203249629e-4	0
ACO1	YOR203W	1.26279778195e-4	0
ACO2	ARG1	-1.53843718616e-5	0
ACO2	ATP15	-8.25267177291e-6	0
ADA2	ADH5	-4.55657716543e-8	0
ADA2	ADK1	6.04075248945e-5	0
ADA2	ARG1	-1.19680824719e-4	0
ADA2	ARG3	-4.75382328792e-5	0
ADA2	ARG4	-1.17072278585e-6	0
ADA2	ARG5,6	-2.58185532134e-5	-1.43885675338e-4
ADA2	ARN2	2.65913596801e-4	0
ADA2	ARO9	3.44324560929e-6	0
ADA2	ASP3-3	-4.87361941063e-7	0
ADA2	ATG41	-4.34891344145e-5	0
ADA2	BDF1	-3.11844594555e-5	0
ADA2	BIO2	9.14008602916e-5	0
ADA2	CAR1	-6.20715816238e-5	0
ADA2	CTR1	-8.60679528087e-6	0
ADA2	DAL1	3.32585228376e-5	0
ADA2	DAL2	7.74909852976e-6	0
ADA2	DAL7	1.08586743222e-4	0
ADA2	DIC1	8.52495261728e-5	0
ADA2	DUR3	1.60351526733e-6	0
ADA2	EEB1	5.21720824939e-5	0
ADA2	FAR1	2.43281385312e-5	0
ADA2	FSH1	8.40779496047e-5	0
ADA2	GDH2	1.99594095669e-6	0
ADA2	GDS1	-2.13522410581e-5	0
ADA2	GGC1	-9.17867558384e-8	0
ADA2	GOR1	-2.80887333758e-6	0
ADA2	GPG1	3.89174292629e-5	0
ADA2	HMX1	2.42165669012e-6	0
ADA2	INO1	-5.97563963356e-6	0
ADA2	KNH1	1.46249303766e-4	0
ADA2	MHO1	5.95268317339e-5	0
ADA2	OAC1	2.42656241978e-6	0
ADA2	OPI3	1.42153226215e-4	0
ADA2	OSW2	1.44594013875e-4	0
ADA2	OYE3	-3.70930612989e-5	0
ADA2	PBI1	5.44880066561e-6	0
ADA2	PCL5	-6.43120369518e-5	0
ADA2	PDC6	2.50268778584e-4	0
ADA2	PHM8	3.63795285548e-5	0
ADA2	PHO5	1.81176937199e-4	0
ADA2	PHO8	9.61630414875e-5	0
ADA2	PHO89	-2.00154774028e-6	0
ADA2	PRM4	1.79523392581e-4	0
ADA2	REE1	1.55544158454e-5	0
ADA2	SCW11	2.16964825782e-6	0
ADA2	SER3	-2.0416782286e-5	0
ADA2	SMK1	6.19771024577e-5	0
ADA2	SNZ1	3.09263328471e-5	0
ADA2	SPE3	6.2303385492e-5	0
ADA2	SRY1	3.14807529679e-6	0
ADA2	SUE1	9.54792554772e-6	0
ADA2	TIR3	-7.29736374935e-5	0
ADA2	TMT1	4.16799672391e-6	0
ADA2	TRP5	5.88620962708e-6	0
ADA2	UBX6	6.94632637411e-5	0
ADA2	UGA1	-2.15952899645e-5	0
ADA2	UGA4	4.68171360986e-5	0
ADA2	YGR039W	7.7296326579e-5	0
ADA2	YHB1	1.23316561976e-4	0
ADA2	YHI9	2.40455200945e-5	0
ADA2	YLR053C	5.90709778357e-5	0
ADA2	YLR112W	-1.8625166231e-5	0
ADA2	YMR194C-A	-4.50826550396e-5	0
ADA2	YMR315W	-3.51388870515e-6	0
ADA2	YNL134C	1.1232846478e-4	0
ADA2	YNL217W	2.73735900028e-5	0
ADA2	YPL067C	6.02299471321e-5	0
ADA2	YPL088W	8.05658535163e-5	0
ADE1	ARG1	0.00200278371238	0
ADE1	ARG4	2.18218320323e-5	0
ADE1	DUR1,2	9.14261825984e-5	0
ADE1	OYE3	-0.0013805705442	0
ADE1	SNZ1	1.26755564476e-4	0
ADE17	DUR3	1.69112248777e-5	0
ADE17	GDH2	-2.36650630249e-5	0
ADE17	HIS3	0.00145772553197	0
ADE17	SNZ1	0.00147060625339	0
ADE17	SRY1	0.00185634632365	0
ADE4	ARG1	3.15988710591e-4	0
ADE5,7	DUR1,2	4.56114746305e-6	0
ADE5,7	UGA4	0.00100278767493	0
ADH2	ACS1	1.0723313874e-4	0
ADH2	ADH5	4.73127366402e-5	0
ADH2	ALD2	-3.1238816883e-4	0
ADH2	ARG4	1.24915984174e-4	0
ADH2	ARG7	3.8280407325e-5	0
ADH2	ASN1	1.26233993463e-5	0
ADH2	ASP3-2	6.27636919056e-5	0
ADH2	ASP3-3	2.71321671262e-4	0
ADH2	ASP3-4	5.82357706636e-5	0
ADH2	ATP15	-6.69022536803e-4	0
ADH2	CPA2	9.89658876528e-5	0
ADH2	CTR1	1.90432313268e-6	0
ADH2	DAL1	3.79334065824e-5	0
ADH2	DAL7	2.18232609525e-4	0
ADH2	DIA1	-1.35442453293e-4	0
ADH2	DSD1	-9.10406123492e-5	0
ADH2	DUR1,2	2.31706749132e-5	0
ADH2	DUR3	1.60001019543e-4	0
ADH2	GDH3	-2.00177718284e-4	0
ADH2	GOR1	-6.59481290085e-6	0
ADH2	HXT4	-1.19340314947e-4	0
ADH2	IDH1	-4.59367579036e-4	0
ADH2	NRK1	-5.67180268331e-4	0
ADH2	PBI1	9.05651362873e-6	0
ADH2	REE1	1.61968965035e-4	0
ADH2	SNZ1	6.40294012354e-5	0
ADH2	SPG4	-4.77323709818e-4	0
ADH2	SSU1	2.42916454767e-4	0
ADH2	YGR125W	6.28414637142e-5	0
ADH2	YLR152C	2.11481370189e-5	0
ADH3	YMR315W	-7.63698121361e-6	0
ADH5	DAL2	-2.6919751717e-4	0
ADH5	DSD1	-8.108045677e-5	0
ADH5	DUR1,2	-1.63444850741e-4	0
ADH5	MDH1	-7.65769337086e-5	0
ADH5	PBI1	-1.34046032172e-5	0
ADH5	PTR2	-2.22599667833e-4	0
ADH5	REE1	-2.49498196541e-4	0
ADH5	SHC1	-8.43006672394e-5	0
ADH5	UGA4	-9.85445222293e-4	0
ADH6	ADH2	3.62754112181e-4	0
ADH6	ALD5	4.45567613898e-5	0
ADH6	ARG4	-1.70074926775e-4	0
ADH6	ARN2	2.7747865324e-6	0
ADH6	CIT1	0.00103981909712	0
ADH6	CLB1	2.69348232317e-4	0
ADH6	CPA2	7.8980572358e-5	0
ADH6	CTR1	-3.32132741378e-4	0
ADH6	DAL1	-1.95295755262e-5	0
ADH6	FLO1	3.94739901565e-4	0
ADH6	GDH2	-1.24174715334e-4	0
ADH6	GIT1	1.03278372543e-6	0
ADH6	GND1	4.309388899e-4	0
ADH6	GOR1	0.00201513626458	0
ADH6	HXT2	-8.78701317564e-5	0
ADH6	HXT4	1.74302960119e-4	0
ADH6	IDH1	0.00178825593883	0
ADH6	IDP2	1.86336379751e-4	0
ADH6	INA1	3.6874489517e-4	0
ADH6	INO1	-0.00163075744199	0
ADH6	MET3	3.10764576392e-4	0
ADH6	MIG2	1.3473331477e-4	0
ADH6	NDE1	1.5761949742e-4	0
ADH6	PBI1	0.00103423186347	0
ADH6	PCL5	-5.42999571273e-6	0
ADH6	PDC6	-0.00164932825378	0
ADH6	PHO89	9.50642836408e-5	0
ADH6	SCW11	4.65536579061e-4	0
ADH6	SET6	7.55291494311e-5	0
ADH6	SFG1	5.76600293229e-4	0
ADH6	SOL3	2.76947110858e-4	0
ADH6	SPG4	-1.62194248467e-4	0
ADH6	SUL1	2.74531485155e-5	0
ADH6	TAH1	0.00330393315844	0
ADH6	TIS11	1.95135820515e-4	0
ADH6	TYE7	1.39935329525e-4	0
ADH6	UGA1	6.92020471863e-5	0
ADH6	YDR248C	4.89511880271e-4	0
ADH6	YLL053C	-9.78554668903e-4	0
ADH6	YMR315W	3.19757089366e-4	0
ADH6	ZPS1	2.52744883053e-4	0
ADO1	ADO1	-3.43393713731e-4	0
ADR1	ACS1	3.92230573878e-4	0
ADR1	ADH2	0.00194650400458	0
ADR1	ADH6	3.35222207493e-4	0
ADR1	ALD4	0.0010571161489	0
ADR1	AQY3	2.43609827107e-5	0
ADR1	ARG4	1.09871660672e-5	0
ADR1	ARG5,6	2.555934968e-5	0
ADR1	ARG7	4.39975874352e-6	0
ADR1	ASP3-3	-1.17134306769e-5	0
ADR1	ATO3	2.66120481913e-4	0
ADR1	ATP15	1.32383483651e-4	0
ADR1	CAR2	4.19778568464e-4	0
ADR1	CAT2	2.36932536158e-4	0
ADR1	CBF1	1.25980277854e-4	0
ADR1	CIT3	4.41108229593e-4	0
ADR1	CRC1	6.86773983193e-5	0
ADR1	CTA1	0.00106727135524	0
ADR1	CTR1	-3.32395245833e-5	0
ADR1	DAL1	-1.65450762988e-4	0
ADR1	DBR1	2.38716798885e-5	0
ADR1	DIA1	3.13726896081e-5	0
ADR1	DIC1	1.90955667633e-4	0
ADR1	ECI1	5.94533214523e-4	0
ADR1	ECM19	-2.37757467499e-5	0
ADR1	ERG3	-1.91422019895e-5	0
ADR1	ERO1	-1.48900494291e-4	0
ADR1	FAA1	2.02672588186e-4	0
ADR1	FAA2	0.001452107048	0
ADR1	FAA4	1.46959621694e-4	0
ADR1	FIG2	6.2302484351e-5	0
ADR1	FOX2	0.00114718054283	0
ADR1	FUS1	-4.19157977306e-5	0
ADR1	GCV2	1.52803347292e-4	0
ADR1	GDH2	3.39055259647e-4	0
ADR1	GOS1	6.41623043077e-5	0
ADR1	HAC1	2.08611695694e-4	0
ADR1	HAL9	6.62630235287e-5	0
ADR1	HBN1	-1.54314212155e-4	0
ADR1	HIS3	3.60190890046e-6	0
ADR1	HXK2	-4.77806240833e-5	0
ADR1	HXT2	4.25158416336e-4	0
ADR1	HXT6	3.62203343527e-5	0
ADR1	HXT7	8.88116444342e-5	0
ADR1	IDH1	-2.18349885547e-5	0
ADR1	IDP2	1.3473820036e-4	0
ADR1	IDP3	4.087740194e-4	0
ADR1	ISU1	1.68016967168e-4	0
ADR1	JEN1	8.41574606265e-4	0
ADR1	LPX1	5.12902631585e-4	0
ADR1	LSC1	2.33663302188e-4	0
ADR1	MPC3	1.57511988613e-4	0
ADR1	MRK1	5.02195405206e-4	0
ADR1	NCE103	2.93260973068e-4	0
ADR1	NDE1	3.74081735687e-4	0
ADR1	NEL1	-2.00393279304e-4	0
ADR1	NRK1	1.85290006262e-5	0
ADR1	OYE3	-2.03601138077e-4	0
